Revenue,Gross Profit,Short-term debt,Net Income,Total assets,2019 PRICE VAR [%]
755241000,289219000,0,14574000,327071000,13.45457517
26718000,26553000,5716000,-72434000,277236000,-62.88088442
2287100000,2287100000,0,447100000,48537400000,20.93547415
316965000,134376000,1319000,-32682000,282278000,103.4300822
44025185.19,6062962.963,0,-7454074.074,83537777.78,-26.08695765
78563000,39401000,0,3037000,67187000,-16.31505348
69438000,55488000,1853000,23653000,1369343500,15.35482581
1336432000,371591000,27448000,54748000,834658000,99.85491752
2215362000,675376000,122000,123594000,1907209000,-11.07612789
8064552000,1110406000,18263000,33572000,1971912000,-14.01518663
58493000,56029000,1853000,23653000,1369343500,9.78194921
7080136000,993718000,1395000,163677000,2775947000,71.69028645
63604000,26906000,147677000,-230235000,127925000,-18.25396991
140562000,140562000,4829000,35825000,4061716000,-13.77094554
80267000,53944000,0,13498000,119330000,193.0070078
303100000,66200000,20200000,-3300000,302500000,19.25925821
317373000,177594000,9401000,-62500000,744931000,-75.66371618
24691954.02,24691954.02,0,-76598850.57,664894252.9,62.38746257
3931403448,2065995402,403490954.9,901928735.6,5576704598,69.123968
1260852000,123470000,282174000,-109205000,896738000,-37.65586391
1821565000,927128000,0,231663000,1094124000,-6.09155838
1710200000,335100000,11600000,23400000,1479900000,108.5106458
123954000,91510000,4878000,4968000,167339000,13.05045798
66942000,57981000,0,-10599000,518451000,15.50470768
1718468000,652541000,10000000,164565000,2614306000,13.61102661
343199000,294738000,0,47072000,673620000,59.17532118
1326173000,333518000,0,79488000,1022320000,7.923264943
582382000,322668000,0,105268000,793432000,55.88664989
134927000,134927000,174304000,62874000,3884163000,-0.30021709
1770100000,642100000,0,76600000,1864600000,-10.06979464
1298129000,432366000,111975000,105877000,1182365000,34.25607224
645182000,645182000,7000,178871000,14676328000,46.20502013
18247322.72,6667438.495,0,-65365123.01,180402894.4,13.00920145
16985290,-25209345,29983,-65743445,88876521,52.67176239
12672602000,650409000,103300000,103905000,2424291000,34.19100806
253335000,127328000,10559000,60675000,373792000,-21.45104574
156498000,25634000,0,-1789000,243455000,-10.94771387
233355000,233355000,174338000,168213000,2553426000,35.4406379
498264000,221947000,5196667,-24162279,6454188,-76.19658112
1222925000,303506000,0,135314000,804491000,-5.620104223
171776000,66951000,48000,4593000,124829000,-47.88135281
1009000000,321800000,4000000,352800000,1725200000,70.53700764
301599897,98113706,67414994,38124705,854929081,112.8898228
935282000,439578000,0,147462000,1790963000,64.62904959
1208000,188000,0,-21739000,29308000,42.85714529
29666524,21672296,0,8934812,43279016,47.44966451
165748000,142839000,19047000,21713000,329732000,-5.555516989
4654396674,2966037573,1853000,897041576.8,79973869110,50.57515614
30000000,28000000,1853000,25000000,115000000,-49.25250411
206625000,206625000,0,71956000,414227000,-14.62134016
379523000,108988000,0,72254000,468936000,39.43326174
688597000,144658000,108000,7787000,418659000,-37.36541883
120774000,63181000,5982000,-2922000,168613000,-4.68750291
610530000,145669000,0,5562000,358800000,-14.58618023
114035000,83983000,0,-19911000,1084647000,-98.74999993
433947000,103533000,0,42572000,308197000,41.83496554
1064722000,177111000,30229000,15800000,395398000,114.9152594
1574000,1013000,1853000,23653000,1369343500,34.89517014
106732000,70401000,0,-77400000,147558000,82.18728789
567953000,298078000,25000000,-15225000,645380000,-30.42211442
2996059000,468446000,0,-63302000,2760248000,5.23619859
53621000,-2924000,0,-21813000,95760000,79.62529533
400784000,130850000,22132000,8873000,339716000,-37.94642947
1819519000,1693559000,24911000,133779000,2287914000,6.926078678
8717291667,8717291667,264075757.6,864698484.8,9029595455,36.80340082
276657000,202313000,0,168186000,1061534000,6.819220801
963000000,375700000,0,73600000,868700000,-28.28767128
1063892000,987400000,0,227913000,25220968000,10.73064703
112964000,61649000,0,-59013000,303647000,-59.48777698
49539000,35020000,1853000,23653000,1369343500,-1.083772174
27470000,8746000,2501000,-20373000,35406000,-20.53333282
212626000,212626000,2622000,27044000,426840000,25.86584731
498264000,221947000,0,-46939000,118232000,27.40047029
1976700000,518300000,29900000,69100000,3610200000,77.51178516
785897000,152645000,10172000,34944000,872686000,-3.932584872
445596000,238679000,0,76588000,618985000,-8.997216252
78985000,78745000,1853000,23653000,1369343500,12.69308056
33597841000,2115621000,132661000,116641000,12920359000,72.76227305
814816000,311933000,1087000,87257000,566380000,9.494413577
3345500000,1189300000,6900000,335600000,4042700000,23.43384438
3654100000,524700000,900000,50800000,4294500000,13.87465368
70270000,19779000,0,3021000,56581000,14.32480124
547705000,151462000,205000,20277000,499815000,1.209183219
262047000,262047000,0,68320000,6352441000,22.94992795
1517000,1517000,0,-73961000,83938000,97.30337324
297529000,223913000,190630000,-168498000,8660730000,-6.293267415
358111000,178580000,0,51845000,375898000,-44.54633894
197260000,197260000,0,67109000,4676200000,39.08176477
444938000,292533000,0,6601000,515006000,33.47688688
6478000000,1998000000,981000000,595000000,32167000000,8.838113284
201576000,128552000,115719000,15494000,430604000,34.56250427
89936519,31385257,0,-9240409,67330614,-74.60937536
498264000,221947000,5257000,-27811000,31115000,-38.39285721
224514000,124427000,0,-11615000,201832000,-7.882531199
1384965000,100362000,718000,-18981000,569645000,-1.841102328
4017448113,6686503396,1327530000,381333018.9,8068919811,10.08541758
68487000,57127000,1853000,23653000,1369343500,13.98245516
390251000,204048000,0,-111405000,2188000000,56.76189604
485763000,324935000,642968000,84332000,1965484000,16.97235068
4740000,4740000,2438000,-66598000,213032000,44.64153792
706143000,263844000,259870000,64569000,3192736000,29.83785079
37027382,11334724,1579875,-1136278,36056818,-2.415456712
430599000,123738000,0,-32930000,987267000,107.6472927
1691673000,574188000,5000000,-5702000,2372335000,110.2758449
422638000,311555000,0,-8878000,153215000,-47.44707434
145608000,77502000,6494000,-20728000,725463000,35.53223653
471456000,253240000,1415000,49871000,742324000,-22.97955701
268424000,107685000,0,17863000,473418000,-9.868610688
1459874000,800268000,3671000,404027000,2574450000,26.28093018
10500000,-4904000,42373000,-51153000,64309000,-66.85552503
995649000,512243000,0,92663000,639851000,60.76671406
161897000,62922000,60763000,-511714000,1246722000,-3.715174095
14787000,14342000,0,6985000,281466000,70.56146995
294666000,106985000,18229000,-5738000,513563000,-2.378539008
859634000,469110000,18336000,40854000,1369138000,77.90177765
456492000,120767000,0,-37482000,185233000,-21.52974495
445137000,445137000,20000,121027000,11443515000,34.86750541
116439000,99890000,0,133057000,693203000,5.820318548
784442000,784442000,0,57036000,1345269000,22.0468288
31501000,31501000,2607000,-106289000,211178000,55.57183856
1058816000,341698000,0,-9162000,1043376000,-26.68262039
81515994,39565224,38332,21230802,118310945,-7.341173957
1696489000,639765000,0,163895000,1843386000,39.75146401
234404000,192729000,0,11735000,532721000,14.42521039
221247000,-7196000,0,-20378000,258290000,-34.74903238
286862926,76595192,4242580,17549541,100268803,12.06911401
1285800000,1285800000,600000,574000000,6237400000,13.64231279
30373000,29502000,1853000,23653000,1369343500,15.31674456
1089286000,391652000,115262000,-29127000,1255691000,40.1112597
771000000,493000000,707000000,192000000,9405000000,30.72625582
40773527,29087710,0,19618484,93662544,-18.42004391
10134000000,3639000000,0,813000000,57152000000,5.884395936
262841000,172984000,1160000,-2840000,571091000,-1.02302038
3350224000,603356000,104839000,370067000,6769636000,14.64844404
1078809000,480519000,0,126633000,1021663000,48.4163304
510661000,734274000,1853000,267399000,14588711000,22.97604657
261914000,202873000,113606000,119017000,1730324000,27.15570952
443094000,245405000,21394000,77000,261454000,-72.85714307
440832000,362780000,0,224785000,1068954000,-45.88088554
100077853,100077853,0,27217692,2950007095,8.09481252
1123511000,445033000,27000000,33412000,992500000,49.75539506
108278048,80743997,0,47713462,1160118827,9.654693966
94387000,92990000,0,-346028000,858457000,1.058201058
23375768814,1587787371,586081701,296500257.7,7860668814,-10.62915691
148199335.5,119488213.9,0,37509571.27,924606075,-19.35483623
2901800000,1110800000,137400000,333800000,3809300000,68.39497539
498264000,221947000,27160000,-15629000,145737000,40.08185398
140876000,140876000,0,106938000,4526790000,20.37440337
452334000,125964000,0,41680000,254613000,-1.818572507
291494000,291494000,0,82414000,6293745000,28.68597911
877999000,269292000,243132000,13646000,1049532000,36.07921034
18135000,11989000,0,5134000,25978000,17.51321639
2765200000,584000000,85200000,133900000,2736300000,26.41957236
402147000,209746000,0,2777000,312606000,1.26213701
161918000,32870000,0,-141372000,312615000,37.68115817
361896000,92829000,228000,-36520000,365188000,-56.89329547
498264000,221947000,1464693.878,-11731021.43,10078433.67,-82.15859011
866199000,256631000,1533000,53848000,559519000,16.44161771
272252000,92971000,8892000,10030000,300911000,-6.912708685
908300000,239600000,4400000,57200000,915900000,67.14445492
204400000,204400000,373188000,74138000,6123494000,19.96337776
511000,-252000,23000,-10157000,14121000,-88.24324333
751412000,289384000,1959000,-49040000,2752485000,92.60415663
171278230,171278230,67507672,43119699,4949710000,35.15687651
127446000,56638000,0,5850000,156452000,5.940818273
885455000,208763000,35941000,42503000,773524000,-34.36548323
453911000,101663000,1434000,34873000,443166000,12.89993647
110276000,58959000,0,32369000,870962000,51.48968444
404979000,404979000,0,96041000,504428000,-13.46182097
13469000,13469000,0,-74013000,190823000,10.6456054
7216000,7216000,0,-69474000,190714000,-24.2537343
514823,514823,0,-50840122,22010169,-74.23580771
6859767,1684729,35691567,-24771588,14267864,-99.86477876
661913000,463508000,0,211150000,2433210000,2.279863972
249807000,249807000,380000000,67275000,6747659000,16.23574366
1350303000,1237859000,10966000,349555000,10270013000,33.30486731
770657000,182452000,31280000,-264467000,1502901000,36.69301055
138908000,138908000,114000000,63468000,3196774000,13.26801365
3410728000,407612000,373915000,39427000,1460734000,64.35643003
2424000000,738000000,0,371000000,1942000000,9.608282797
34753000,19221000,0,-2725000,47119000,-12.64131712
187946000,148697000,50964000,-86373000,1627384000,163.9101996
2864000,225000,4697000,-15694000,21605000,-14.58333871
1005928000,1005928000,6936000,-1186000,488738000,33.20124718
452586000,44161000,0,39706000,478864000,21.42222087
1360856000,383428000,0,24854000,1567054000,-56.81191238
408089000,408089000,227225000,159139000,9884716000,23.43253839
528060000,147679000,1669000,74244000,672381000,39.6855844
307404000,183323000,0,63868000,1626558000,-16.11869453
674949000,258537000,19238000,87141000,1142751000,22.95387315
498264000,221947000,0,-73471000,107306000,-98.59437751
91746000,37995000,0,7649000,73269000,89.36854718
276741000,127265000,14171000,2640000,505015000,133.2535892
56069000,48235000,865000,12254000,1139509000,37.21981347
522310000,203756000,9347000,51596000,437099000,94.69432839
85617000,18487000,0,-17453000,135898000,-33.03964785
2203617000,557233000,100000000,-252566000,1039211000,-1.385679996
272853000,272853000,0,89289000,5864116000,23.47471565
153526000,109015000,0,66874000,1683429000,14.86626638
212926000,212926000,0,59486000,5807026000,22.0643962
221641000,216798000,1853000,23653000,1369343500,21.9314757
50545781,19293246,277776,-2138480,47623361,5.72916754
8538000,7617000,570000,-3060000,13242000,4.301077543
498264000,221947000,0,-1681251.111,242124122.2,-27.68361666
283440000,195050000,0,85461000,956353000,8.938383426
8353000,8353000,0,-49594000,274925000,-5.430710741
787138000,173612000,26890000,37984000,1161634000,24.37811215
349395000,237222000,0,-9075000,1024338000,-46.59949949
310094258,111145768,29176230,12574684,846209160,-2.54237057
13285000,13285000,0,-30287000,140158000,231.5165987
330919000,330919000,0,152276000,8389137000,-0.546181942
4494300000,877900000,0,391000000,12399700000,28.27224325
476064833.6,384371780,0,117409117.2,1159806657,-18.42712538
1370752000,502386000,0,226801000,6382754000,21.67647239
501003000,379899000,0,55789000,169429000,-10.88104345
93926000,93926000,0,8627000,2753297000,-34.68750366
180918000,180918000,29996000,46255000,3991454000,18.69726193
498264000,221947000,0,-88960000,142673000,127.7193036
198750000,198750000,0,51448000,3670449000,26.02730459
44382000,44108000,1853000,23653000,1369343500,26.62231208
240315000,129463000,0,34098000,455127000,25.84239744
343874000,116169000,0,23046000,283000000,-45.45454658
3509270000,935001000,0,62738000,1432011000,-12.72959209
1547495000,241458000,0,4208000,399597000,13.90205569
202463000,70597000,1412000,-8058000,162256000,73.69668929
498264000,-1000000,0,13000000,205000000,-66.16647157
498264000,221947000,0,-16868711,15319902,-79.80884143
529879000,212014000,160584000,-99203000,3205058000,61.41537589
65478000,31783000,0,426000,305401000,-30.77356938
280411000,149728000,6486000,17632000,327746000,4.411004144
285299000,206361000,5959000,-20846000,731342000,-48.47068971
498264000,221947000,3164000,-29443000,93755000,46.63212438
601161000,443074000,17975000,72415000,862660000,52.23166064
68449000,38978000,562000,6236000,32214000,107.444891
31557000,16055000,173000,-33316000,42232000,26.39295702
940698000,186673000,221000,38062000,756089000,59.62525245
146251000,96427000,1853000,23653000,784734000,52.07877698
1393119898,242583928.6,61849948.98,-34821428.57,1138298520,95.131082
14804000,14804000,0,-90751000,268045000,-11.19792417
1175825000,341650000,7850000,-39384000,1791612000,107.0756912
801842000,143391000,0,35940000,815154000,35.4758858
403627000,228345000,0,4930000,506244000,22.09019502
308609000,143811000,2500000,11913000,662477000,29.21889842
70216000,49272000,515000,-4143000,480773000,-74.14966069
2074941000,954923000,723000,227364000,18676196000,51.51538776
13051000,7805000,0,-3329000,180211000,19.18542311
1782648000,554004000,0,205544000,975529000,59.2869131
885599000,285323000,0,63830000,3136776000,17.07327487
401563000,401563000,20000000,112566000,9556363000,19.24562282
570589000,223941000,19047000,29769000,845157000,49.62204055
3124000,3124000,0,-164981000,489016000,103.9002245
161570000,143226000,0,7174000,258385000,76.02338733
95114000,32694000,0,3581000,122070000,31.71641356
1418353000,418608000,0,57980000,379908000,33.44875168
498264000,221947000,9928000,-59016000,79112000,42.22221653
141854000,141854000,405001000,60352000,5462092000,37.51316575
45581000,36281000,0,18648000,399508000,46.96800748
1070166000,338555000,0,27650000,2816698000,-17.92282156
590123000,314105000,0,110043000,780973000,53.55211253
877140000,244120000,0,83300000,1100520000,17.77277749
